0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.096517516,0.754866356,0.198483177,-0.552636818,-0.079094482,0.000506949,-0.311731968,0.395429811,-0.656131908,-0.616291855,0.428602353,-0.019598666,-0.101021031,0.354347794,-0.420269744,0.477500584,0.157972202,0.502207665,-0.138123641,0.248096753
0.390885979,-0.480952417,-0.324653034,-0.363521511,0.411988668,-0.296220879,-0.348460937,-0.241901488,-0.028528096,-0.300534041,-0.080230731,0.191571029,0.367502191,0.362668775,-0.241321359,0.341427882,-0.463496129,0.284265286,0.222251162,-0.237505747
0.067496937,0.01189902,0.26897181,-0.319633793,0.271023829,0.471669418,0.232572626,-0.266608875,0.354079472,-0.21947634,-0.496218743,-0.284415394,-0.20432435,-0.315659034,0.185631678,0.27269687,-0.334496764,-0.066859458,-0.299919009,0.398047031
-0.239851684,-0.52322389,-0.325191361,0.132771601,0.223343251,0.094770603,0.314408905,-0.299202619,0.074061961,0.494822427,0.898539568,0.114264017,-0.380760004,0.06292743,0.072555454,0.513943716,0.311177593,0.026937959,-0.116723989,-0.145104506
0.964161395,0.255149348,-0.253456502,-0.220257854,0.441617853,-0.819209155,-0.724930466,0.316660559,-0.03720719,0.344693455,0.37862468,-0.114725181,-0.276405333,-0.053316565,-0.031851841,-0.337326519,0.36766817,-0.408582329,0.014451115,-0.440378657
0.113432397,0.51542798,-0.017943551,0.021836799,0.263885829,-0.19793771,0.075648474,-0.108320875,-0.052627102,0.573999309,-0.271575916,-0.750864547,0.776892137,0.161901024,0.270783069,-0.071713172,0.430453814,0.279548909,-0.490048562,-0.351003353
0.564509349,0.053404108,0.200381876,-0.417198513,0.490278912,-0.645385704,0.419512939,-0.479583573,0.416598264,-0.274322074,-0.047008865,-0.388287208,-0.400181162,-0.444076661,0.373772929,-0.159038878,0.49549707,-0.407699467,0.002988757,-0.254013757
0.193781421,-0.098295766,0.513250245,0.457649804,-0.395403328,0.899127705,-0.023768073,-0.281735966,0.000177044,-0.254373365,0.292248318,-0.03253266,0.154059472,0.415412175,0.023517263,0.000788862,-0.381103268,-0.659654246,-0.334789677,-0.107905744
-0.281498602,0.662471828,0.14023447,0.100918798,-0.368786468,0.575732915,0.127910036,-0.516129706,-0.224536264,-0.036674526,-0.326862782,0.406732034,0.057212186,-0.44858772,-0.078498004,-0.397400271,-0.168633107,0.264800972,0.214085041,0.728431963
-0.069054092,-0.682442037,-4.95E-05,0.106838311,-0.771260206,0.345924954,-0.323199046,-0.495307409,0.684185141,0.8377961,0.096270877,-0.504406734,-0.440136885,-0.456718199,-0.180830722,0.259293402,0.206199224,-0.117953079,-0.28325591,0.341927631
-0.428263176,0.29414937,-0.42066322,0.274028584,0.388669459,-0.404603815,-0.432016227,0.353641862,0.101523718,-0.275313235,-0.058612516,-0.493459034,-0.436773276,-0.240102606,0.318302705,0.448269985,-0.167138641,-0.032537064,0.138849176,-0.09727725
-0.094436094,0.069527654,0.090028997,-0.280596429,-0.200015692,0.229380965,-0.597208544,-0.255433866,-0.406656892,-0.401302736,-0.184597479,0.679135617,0.114295291,0.562753826,0.369865964,-0.167942785,0.588459197,-0.022645178,-0.329861642,0.151896156
0.166070707,0.156816551,-0.341479956,-0.12142709,-0.254526838,0.153142955,-0.403890491,0.060480402,0.187659034,-0.307252246,0.216962973,-0.195169968,0.469780166,-0.345559493,-0.24607069,-0.268627567,-0.49806733,-0.221666846,-0.420469227,-0.108569146
-0.096520889,-0.118939934,-0.41069786,0.637078665,0.085848335,-0.152825952,0.242069599,0.471941734,-0.914342552,0.157338287,-0.332374819,0.120823108,-0.493648798,-0.373183661,0.275856863,0.192284232,0.601240331,-0.27469044,-0.195197461,-0.526557866
0.254692049,-0.150460306,-0.288724333,0.465812288,0.377689039,0.765714666,0.156182321,0.43777668,0.086383952,0.363605411,0.568172452,0.284205518,0.25964326,-0.246317637,-0.213549313,0.118470577,0.537989876,-0.181204887,0.580389777,-0.247564374
-0.030164167,-0.331593455,-0.043245127,-0.444073684,-0.072124382,-0.301317501,0.423365126,0.101945436,0.08168097,-0.1944078,-0.263150157,-0.297614727,-0.45428647,-0.086267094,-0.131167939,0.465243303,-0.343400235,-0.474053046,-0.450550735,0.198044079
0.501934609,0.151252493,1.10710491,0.534348987,-0.308671169,-0.38265282,0.080347418,0.170363903,-0.414859778,0.001085132,-0.231979608,-0.25797401,0.386345996,0.419558255,-0.355980361,0.352329622,-0.223643005,-0.574335462,0.56270842,0.218706599
0.289048161,-0.257927562,-0.346805278,-0.047478791,-0.395220184,-0.388059062,0.067590157,0.277526825,0.103001922,-0.043141526,-0.364746616,0.428329218,-0.458449321,-0.476661436,-0.116980425,-0.037668885,-0.274583082,-0.361331726,-0.231049611,-0.30662486
-0.235847632,0.292010026,-0.65756452,0.287614995,-0.333141272,-0.59571246,0.019962402,0.611107681,0.285987183,0.004092447,0.268220886,0.128277587,-0.864420509,0.207208055,-0.407799484,-0.128192744,0.734197828,-0.512456177,0.958024494,0.377668976
-0.218600163,0.50346303,-0.461757422,0.182723229,0.01230584,-0.272625326,0.397431412,0.059202639,-0.011143875,-0.536922945,0.928031234,0.54135916,-0.34521245,-0.29596746,-0.290560014,0.134130862,-0.263220713,-0.264071061,0.194415999,0.053518637
